depth_top_km,depth_bot_km,depth_mid_km,density_gcc,region,region_zh,shell_mass_kg,element,ppm_mass,shell_element_mass_kg
2360.0,2380.0,2370.0,5.1005,mantle,地幔,2.05204618521721e+22,Sc,16.0,3.283273896347536e+17
2360.0,2380.0,2370.0,5.1005,mantle,地幔,2.05204618521721e+22,Cu,30.0,6.15613855565163e+17
2360.0,2380.0,2370.0,5.1005,mantle,地幔,2.05204618521721e+22,Zn,55.0,1.1286254018694655e+18
2360.0,2380.0,2370.0,5.1005,mantle,地幔,2.05204618521721e+22,Co,105.0,2.1546484944780705e+18
2360.0,2380.0,2370.0,5.1005,mantle,地幔,2.05204618521721e+22,Ga,4.0,8.20818474086884e+16
2360.0,2380.0,2370.0,5.1005,mantle,地幔,2.05204618521721e+22,Ge,1.3,2.6676600407823732e+16
2360.0,2380.0,2370.0,5.1005,mantle,地幔,2.05204618521721e+22,Mo,0.05,1026023092608605.0
2360.0,2380.0,2370.0,5.1005,mantle,地幔,2.05204618521721e+22,B,0.3,6156138555651630.0
2360.0,2380.0,2370.0,5.1005,mantle,地幔,2.05204618521721e+22,Os,0.0034,69769570297385.14
2360.0,2380.0,2370.0,5.1005,mantle,地幔,2.05204618521721e+22,Ir,0.0032,65665477926950.73
2360.0,2380.0,2370.0,5.1005,mantle,地幔,2.05204618521721e+22,Ru,0.005,102602309260860.52
2360.0,2380.0,2370.0,5.1005,mantle,地幔,2.05204618521721e+22,Pt,0.0076,155955510076507.97
2360.0,2380.0,2370.0,5.1005,mantle,地幔,2.05204618521721e+22,Pd,0.0039,80029801223471.19
2360.0,2380.0,2370.0,5.1005,mantle,地幔,2.05204618521721e+22,Re,0.00028,5745729318608.1875
2360.0,2380.0,2370.0,5.1005,mantle,地幔,2.05204618521721e+22,Au,0.001,20520461852172.1
2360.0,2380.0,2370.0,5.1005,mantle,地幔,2.05204618521721e+22,S,250.0,5.130115463043026e+18
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Si,210357.0239680426,4.2735757929589726e+21
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Ti,1204.615875798172,2.447276135360817e+19
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Al,23552.353864260498,4.7848542179793594e+20
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Cr,2668.2157894736847,5.420699624471759e+19
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Fe,62956.784968684755,1.27901881843303e+21
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Mn,1045.4792782633212,2.123977061162985e+19
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Mg,227972.45657568236,4.631447781041225e+21
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Ca,25370.345934379457,5.154194245523772e+20
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Na,2670.6679574056147,5.4256814051209085e+19
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,K,240.7307855626327,4.890643717971389e+18
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,P,96.01634493447935,1.95065094428569e+18
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Ni,1964.553487749364,3.99115183835947e+19
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,O,439900.755169763,8.936945309149611e+21
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Li,1.6,3.250531472518427e+16
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Rb,0.6,1.2189493021944102e+16
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Sr,21.0,4.266322557680436e+17
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Ba,6.8,1.3814758758203315e+17
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Cs,0.021,426632255768043.56
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Zr,10.5,2.133161278840218e+17
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Hf,0.28,5688430076907248.0
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Nb,0.7,1.422107519226812e+16
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Ta,0.037,751685403019886.2
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Y,4.3,8.735803332393272e+16
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,La,0.6,1.2189493021944102e+16
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Ce,1.6,3.250531472518427e+16
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Pr,0.23,4672638991745239.0
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Nd,1.25,2.5394777129050212e+16
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Sm,0.4,8126328681296068.0
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Eu,0.15,3047373255486025.5
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Gd,0.54,1.0970543719749692e+16
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Tb,0.1,2031582170324017.0
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Dy,0.67,1.3611600541170916e+16
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Ho,0.15,3047373255486025.5
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Er,0.44,8938961549425675.0
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Tm,0.068,1381475875820331.8
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Yb,0.44,8938961549425675.0
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Lu,0.067,1361160054117091.5
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,U,0.0203,412411180575775.44
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Th,0.0795,1615107825407593.8
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Pb,0.15,3047373255486025.5
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,V,82.0,1.665897379665694e+18
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Sc,16.0,3.2505314725184275e+17
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Cu,30.0,6.094746510972051e+17
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Zn,55.0,1.1173701936782093e+18
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Co,105.0,2.1331612788402179e+18
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Ga,4.0,8.126328681296069e+16
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Ge,1.3,2.6410568214212224e+16
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Mo,0.05,1015791085162008.5
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,B,0.3,6094746510972051.0
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Os,0.0034,69073793791016.58
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Ir,0.0032,65010629450368.555
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Ru,0.005,101579108516200.86
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Pt,0.0076,154400244944625.3
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Pd,0.0039,79231704642636.66
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Re,0.00028,5688430076907.247
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,Au,0.001,20315821703240.17
2380.0,2400.0,2390.0,5.1005,mantle,地幔,2.031582170324017e+22,S,250.0,5.078955425810043e+18
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Si,210357.0239680426,4.4361199465359726e+21
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Ti,1204.615875798172,2.5403575377421214e+19
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Al,23552.353864260498,4.9668446907193524e+20
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Cr,2668.2157894736847,5.626874283572601e+19
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Fe,62956.784968684755,1.3276659096098796e+21
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Mn,1045.4792782633212,2.2047618817323336e+19
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Mg,227972.45657568236,4.807603486679052e+21
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Ca,25370.345934379457,5.350232453712431e+20
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Na,2670.6679574056147,5.632045544731317e+19
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,K,240.7307855626327,5.076657862120666e+18
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,P,96.01634493447935,2.0248433587938132e+18
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Ni,1964.553487749364,4.1429540828480954e+19
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,O,439900.755169763,9.276859301837657e+21
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Li,1.6,3.374164446981267e+16
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Rb,0.6,1.2653116676179752e+16
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Sr,21.0,4.428590836662913e+17
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Ba,6.8,1.4340198899670386e+17
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Cs,0.021,442859083666291.3
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Zr,10.5,2.2142954183314566e+17
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Hf,0.28,5904787782217218.0
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Nb,0.7,1.4761969455543044e+16
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Ta,0.037,780275528364418.0
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Y,4.3,9.068066951262155e+16
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,La,0.6,1.2653116676179752e+16
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Ce,1.6,3.374164446981267e+16
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Pr,0.23,4850361392535572.0
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Nd,1.25,2.6360659742041148e+16
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Sm,0.4,8435411117453168.0
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Eu,0.15,3163279169044938.0
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Gd,0.54,1.1387805008561778e+16
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Tb,0.1,2108852779363292.0
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Dy,0.67,1.4129313621734058e+16
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Ho,0.15,3163279169044938.0
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Er,0.44,9278952229198484.0
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Tm,0.068,1434019889967038.8
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Yb,0.44,9278952229198484.0
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Lu,0.067,1412931362173405.8
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,U,0.0203,428097114210748.25
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Th,0.0795,1676537959593817.2
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Pb,0.15,3163279169044938.0
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,V,82.0,1.7292592790778995e+18
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Sc,16.0,3.374164446981267e+17
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Cu,30.0,6.326558338089876e+17
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Zn,55.0,1.1598690286498107e+18
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Co,105.0,2.2142954183314565e+18
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Ga,4.0,8.435411117453168e+16
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Ge,1.3,2.74150861317228e+16
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Mo,0.05,1054426389681646.0
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,B,0.3,6326558338089876.0
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Os,0.0034,71700994498351.94
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Ir,0.0032,67483288939625.35
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Ru,0.005,105442638968164.61
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Pt,0.0076,160272811231610.22
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Pd,0.0039,82245258395168.38
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Re,0.00028,5904787782217.217
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,Au,0.001,21088527793632.92
2400.0,2420.0,2410.0,5.3481,mantle,地幔,2.108852779363292e+22,S,250.0,5.272131948408231e+18
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Si,210357.0239680426,4.3914351593549217e+21
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Ti,1204.615875798172,2.5147686588781883e+19
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Al,23552.353864260498,4.916813942984626e+20
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Cr,2668.2157894736847,5.570195094802624e+19
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Fe,62956.784968684755,1.3142924054365353e+21
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Mn,1045.4792782633212,2.182553439071302e+19
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Mg,227972.45657568236,4.759176766652942e+21
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Ca,25370.345934379457,5.296339862564173e+20
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Na,2670.6679574056147,5.575314266137999e+19
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,K,240.7307855626327,5.025520972475242e+18
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,P,96.01634493447935,2.004447225313852e+18
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Ni,1964.553487749364,4.101222338953863e+19
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,O,439900.755169763,9.183414018886084e+21
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Li,1.6,3.340176677929855e+16
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Rb,0.6,1.2525662542236956e+16
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Sr,21.0,4.383981889782935e+17
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Ba,6.8,1.4195750881201883e+17
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Cs,0.021,438398188978293.5
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Zr,10.5,2.1919909448914675e+17
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Hf,0.28,5845309186377247.0
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Nb,0.7,1.4613272965943116e+16
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Ta,0.037,772415856771278.9
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Y,4.3,8.976724821936485e+16
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,La,0.6,1.2525662542236956e+16
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Ce,1.6,3.340176677929855e+16
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Pr,0.23,4801503974524167.0
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Nd,1.25,2.609513029632699e+16
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Sm,0.4,8350441694824638.0
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Eu,0.15,3131415635559239.0
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Gd,0.54,1.1273096288013262e+16
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Tb,0.1,2087610423706159.5
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Dy,0.67,1.398698983883127e+16
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Ho,0.15,3131415635559239.0
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Er,0.44,9185485864307102.0
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Tm,0.068,1419575088120188.5
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Yb,0.44,9185485864307102.0
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Lu,0.067,1398698983883127.0
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,U,0.0203,423784916012350.3
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Th,0.0795,1659650286846397.0
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Pb,0.15,3131415635559239.0
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,V,82.0,1.7118405474390508e+18
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Sc,16.0,3.3401766779298554e+17
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Cu,30.0,6.262831271118478e+17
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Zn,55.0,1.1481857330383876e+18
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Co,105.0,2.1919909448914673e+18
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Ga,4.0,8.350441694824638e+16
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Ge,1.3,2.7138935508180076e+16
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Mo,0.05,1043805211853079.8
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,B,0.3,6262831271118478.0
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Os,0.0034,70978754406009.42
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Ir,0.0032,66803533558597.11
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Ru,0.005,104380521185307.98
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Pt,0.0076,158658392201668.12
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Pd,0.0039,81416806524540.2
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Re,0.00028,5845309186377.246
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,Au,0.001,20876104237061.598
2420.0,2440.0,2430.0,5.3481,mantle,地幔,2.0876104237061595e+22,S,250.0,5.219026059265399e+18
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Si,210357.0239680426,4.3469765669963505e+21
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Ti,1204.615875798172,2.4893093111651738e+19
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Al,23552.353864260498,4.86703645137612e+20
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Cr,2668.2157894736847,5.51380281663133e+19
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Fe,62956.784968684755,1.3009865980699405e+21
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Mn,1045.4792782633212,2.160457415760617e+19
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Mg,227972.45657568236,4.710995183149366e+21
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Ca,25370.345934379457,5.242720076230637e+20
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Na,2670.6679574056147,5.518870161822551e+19
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,K,240.7307855626327,4.974642938257029e+18
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,P,96.01634493447935,1.9841543372577324e+18
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Ni,1964.553487749364,4.059701841548591e+19
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,O,439900.755169763,9.090441756855551e+21
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Li,1.6,3.3063609552922692e+16
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Rb,0.6,1.239885358234601e+16
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Sr,21.0,4.3395987538211034e+17
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Ba,6.8,1.4052034059992144e+17
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Cs,0.021,433959875382110.4
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Zr,10.5,2.1697993769105517e+17
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Hf,0.28,5786131671761472.0
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Nb,0.7,1.4465329179403678e+16
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Ta,0.037,764595970911337.1
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Y,4.3,8.885845067347973e+16
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,La,0.6,1.239885358234601e+16
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Ce,1.6,3.3063609552922692e+16
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Pr,0.23,4752893873232637.0
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Nd,1.25,2.5830944963220852e+16
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Sm,0.4,8265902388230673.0
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Eu,0.15,3099713395586502.5
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Gd,0.54,1.115896822411141e+16
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Tb,0.1,2066475597057668.2
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Dy,0.67,1.3845386500286378e+16
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Ho,0.15,3099713395586502.5
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Er,0.44,9092492627053740.0
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Tm,0.068,1405203405999214.5
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Yb,0.44,9092492627053740.0
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Lu,0.067,1384538650028638.0
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,U,0.0203,419494546202706.6
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Th,0.0795,1642848099660846.5
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Pb,0.15,3099713395586502.5
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,V,82.0,1.694509989587288e+18
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Sc,16.0,3.3063609552922694e+17
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Cu,30.0,6.199426791173005e+17
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Zn,55.0,1.1365615783817175e+18
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Co,105.0,2.1697993769105516e+18
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Ga,4.0,8.265902388230674e+16
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Ge,1.3,2.686418276174969e+16
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Mo,0.05,1033237798528834.1
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,B,0.3,6199426791173005.0
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Os,0.0034,70260170299960.72
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Ir,0.0032,66127219105845.39
2440.0,2460.0,2450.0,5.3481,mantle,地幔,2.0664755970576684e+22,Ru,0.005,103323779852883.42
